,Frequency,Chord length,Free-stream velocity,New component
45,0.09090909090909091,0.45454545454545453,0.601010101010101,9.999107658531514e-08
46,0.09090909090909091,0.45454545454545453,0.601010101010101,0.2432431270173797
47,0.30808080808080807,0.2727272727272727,1.0,0.14864851914481952
48,0.3939393939393939,0.45454545454545453,0.601010101010101,0.2432431270173797
49,0.015151515151515152,0.7272727272727271,0.0,0.09009018780475717
50,0.05303030303030304,0.0909090909090909,0.601010101010101,0.6936945369259467
51,0.005808080808080807,0.9999999999999999,1.0,0.1801802195894168
52,0.005808080808080807,0.7272727272727271,0.601010101010101,1.4272337578447036e-07
53,0.24242424242424243,0.0,1.0,0.7837836379838161
54,0.11616161616161617,0.2727272727272727,0.601010101010101,0.148648532927924
55,0.6212121212121212,0.0909090909090909,1.0,0.18918894562387187
56,0.14898989898989898,0.0909090909090909,0.1994949494949496,0.3783781330977169
57,0.14898989898989898,0.7272727272727271,0.0,1.751820665196746e-07
58,0.11616161616161617,0.2727272727272727,0.601010101010101,6.931126445008928e-08
59,0.09090909090909091,0.45454545454545453,0.0,0.44594706523611016
60,0.11616161616161617,0.45454545454545453,0.1994949494949496,0.2432431660343186
61,0.6212121212121212,0.9999999999999999,0.601010101010101,1.832514943123087e-07
62,0.797979797979798,0.45454545454545453,1.0,9.034788039929964e-08
63,0.24242424242424243,0.0,0.0,0.21621588930554506
64,0.0404040404040404,0.0,0.1994949494949496,0.5720720533546139
65,0.0707070707070707,0.0,1.0,0.7837836379838161
66,0.0707070707070707,0.2727272727272727,0.1994949494949496,8.013158214748017e-08
67,0.002525252525252526,0.45454545454545453,0.0,0.44594706523611016
68,0.14898989898989898,0.9999999999999999,1.0,1.706251510635859e-07
69,0.05303030303030304,0.2727272727272727,0.0,0.14864855580299097
70,0.11616161616161617,0.7272727272727271,0.1994949494949496,0.1801802015125714
71,0.0303030303030303,0.45454545454545453,0.1994949494949496,0.2432431660343186
72,0.09090909090909091,0.0,0.0,0.7837837555526868
73,0.0101010101010101,0.9999999999999999,0.1994949494949496,0.1351352494464669
74,0.0101010101010101,0.2727272727272727,0.1994949494949496,0.5540561623704636
75,0.09090909090909091,0.7272727272727271,0.0,1.751820665196746e-07
76,0.0404040404040404,0.0909090909090909,0.1994949494949496,0.5045047529516445
77,0.30808080808080807,0.7272727272727271,0.1994949494949496,0.1801802015125714
78,0.30808080808080807,0.0,1.0,0.0
79,0.05303030303030304,0.9999999999999999,0.1994949494949496,2.0365468161864797e-07
80,0.11616161616161617,0.2727272727272727,1.0,0.7027047774014408
81,0.1919191919191919,0.45454545454545453,0.1994949494949496,0.1216216073403647
82,0.0404040404040404,0.0909090909090909,1.0,0.6936944791934553
83,0.0303030303030303,0.7272727272727271,1.0,0.09009012797591873
84,0.14898989898989898,0.0,0.1994949494949496,1.0
85,0.021717171717171715,0.0,0.1994949494949496,0.21621588754747909
86,0.05303030303030304,0.0,0.1994949494949496,0.5720720533546139
87,0.015151515151515152,0.45454545454545453,0.1994949494949496,0.5675709789685457
88,0.1919191919191919,0.45454545454545453,0.1994949494949496,0.5675709789685457
89,0.30808080808080807,0.7272727272727271,0.1994949494949496,1.6095329974374906e-07
90,0.09090909090909091,0.2727272727272727,1.0,0.7027047774014408
91,0.002525252525252526,0.0,0.1994949494949496,0.7837837221845736
92,0.14898989898989898,0.0,0.1994949494949496,2.0949896262223433e-09
93,0.005808080808080807,0.9999999999999999,0.1994949494949496,0.1351352494464669
94,0.494949494949495,0.9999999999999999,1.0,0.06756767662245086
95,0.30808080808080807,0.7272727272727271,0.601010101010101,0.09009014343006816
96,0.05303030303030304,0.2727272727272727,0.0,0.5540562414585475
97,0.0303030303030303,0.9999999999999999,1.0,0.1801802195894168
98,0.30808080808080807,0.0,0.601010101010101,0.21621588496422156
99,0.0303030303030303,0.0,1.0,0.42792748879400155
100,0.09090909090909091,0.7272727272727271,0.0,0.1801802281067691
101,0.494949494949495,0.9999999999999999,1.0,0.1801802195894168
102,0.3939393939393939,0.0,1.0,0.0
103,0.30808080808080807,0.0909090909090909,0.0,3.1029102731672253e-08
104,0.09090909090909091,0.2727272727272727,1.0,0.14864851914481952
105,0.0404040404040404,0.45454545454545453,1.0,0.12162156891764217
106,0.05303030303030304,0.2727272727272727,1.0,0.7027047774014408
107,0.0303030303030303,0.45454545454545453,0.0,0.44594706523611016
108,0.05303030303030304,0.2727272727272727,0.601010101010101,0.148648532927924
109,0.0707070707070707,0.7272727272727271,0.1994949494949496,0.09009016835171274
110,0.015151515151515152,0.0909090909090909,0.1994949494949496,0.6936946173713777
111,0.0404040404040404,0.9999999999999999,0.1994949494949496,0.1801802813208033
112,0.0303030303030303,0.9999999999999999,0.601010101010101,1.832514943123087e-07
113,1.0,0.0,0.601010101010101,8.753379687753693e-10
114,0.30808080808080807,0.9999999999999999,0.1994949494949496,0.1351352494464669
115,0.30808080808080807,0.2727272727272727,0.0,0.5540562414585475
116,0.0101010101010101,0.7272727272727271,0.0,0.32882924109830686
117,0.005808080808080807,0.0909090909090909,1.0,0.5045046793683566
118,0.0101010101010101,0.7272727272727271,0.0,0.1801802281067691
119,0.015151515151515152,0.2727272727272727,1.0,0.7027047774014408
120,0.0707070707070707,0.45454545454545453,1.0,0.44594661441593386
121,0.015151515151515152,0.0,0.601010101010101,0.42792749798324065
122,0.0404040404040404,0.9999999999999999,0.1994949494949496,0.06756771838198475
123,0.0303030303030303,0.45454545454545453,0.1994949494949496,0.5675709789685457
124,0.1919191919191919,0.0,1.0,0.0
125,0.0707070707070707,0.7272727272727271,0.1994949494949496,0.1801802015125714
126,0.24242424242424243,0.0,1.0,0.0
127,0.1919191919191919,0.2727272727272727,0.0,0.5540562414585475
128,0.14898989898989898,0.2727272727272727,0.1994949494949496,0.1486485510545388
129,0.0303030303030303,0.7272727272727271,1.0,0.32882902793450475
130,0.24242424242424243,0.45454545454545453,0.0,0.44594706523611016
131,0.3939393939393939,0.7272727272727271,1.0,0.18018014631530244
132,0.1919191919191919,0.9999999999999999,1.0,1.706251510635859e-07
133,0.0101010101010101,0.7272727272727271,0.1994949494949496,1.6095329974374906e-07
134,0.24242424242424243,0.45454545454545453,0.1994949494949496,0.1216216073403647
135,0.0707070707070707,0.0909090909090909,0.1994949494949496,2.949514982253376e-08
136,0.0101010101010101,0.7272727272727271,0.601010101010101,0.18018016744240814
137,0.05303030303030304,0.2727272727272727,0.601010101010101,0.3018016526473344
138,0.14898989898989898,0.0,1.0,0.7837836379838161
139,0.002525252525252526,0.2727272727272727,1.0,0.4009009677878398
140,0.494949494949495,0.2727272727272727,1.0,6.108347949673743e-08
141,0.021717171717171715,0.0,0.601010101010101,0.783783673169266
142,0.0,0.0,0.1994949494949496,1.0
143,0.0404040404040404,0.0909090909090909,0.601010101010101,0.3783781169792215
144,0.015151515151515152,0.7272727272727271,0.1994949494949496,0.2387387666760109
145,0.015151515151515152,0.7272727272727271,0.601010101010101,1.4272337578447036e-07
146,0.021717171717171715,0.9999999999999999,1.0,0.1801802195894168
147,0.0404040404040404,0.0909090909090909,0.0,0.6936946721177057
148,0.11616161616161617,0.0909090909090909,0.0,0.6936946721177057
149,0.0707070707070707,0.0,0.0,2.925082731586315e-09
150,0.0404040404040404,0.7272727272727271,1.0,0.09009012797591873
151,0.0707070707070707,0.2727272727272727,0.601010101010101,0.3018016526473344
152,0.30808080808080807,0.0909090909090909,0.0,0.6936946721177057
153,0.015151515151515152,0.0,0.601010101010101,0.783783673169266
154,0.0707070707070707,0.9999999999999999,0.1994949494949496,2.0365468161864797e-07
155,0.021717171717171715,0.0909090909090909,1.0,0.8873884242136398
156,0.0404040404040404,0.45454545454545453,0.1994949494949496,0.2432431660343186
157,0.0101010101010101,0.9999999999999999,1.0,0.13513519665019397
158,0.0303030303030303,0.45454545454545453,0.601010101010101,0.4459467308235188
159,0.1919191919191919,0.0,0.0,0.4279275195024688
160,0.6212121212121212,0.0909090909090909,0.601010101010101,2.7241048972115323e-08
161,0.3939393939393939,0.7272727272727271,0.601010101010101,0.18018016744240814
162,0.1919191919191919,0.0,1.0,0.2162158831103118
163,0.11616161616161617,0.0909090909090909,0.1994949494949496,0.1891889530900343
164,0.14898989898989898,0.7272727272727271,0.1994949494949496,0.2387387666760109
165,0.0303030303030303,0.0909090909090909,0.0,3.1029102731672253e-08
166,0.0707070707070707,0.2727272727272727,0.0,0.14864855580299097
167,0.14898989898989898,0.9999999999999999,0.1994949494949496,0.1801802813208033
168,0.021717171717171715,0.0909090909090909,0.1994949494949496,0.5045047529516445
169,0.05303030303030304,0.2727272727272727,0.0,8.296692916021087e-08
170,0.24242424242424243,0.45454545454545453,1.0,0.5675702176929522
171,0.11616161616161617,0.9999999999999999,0.1994949494949496,0.1351352494464669
172,0.30808080808080807,0.45454545454545453,0.601010101010101,0.4459467308235188
173,0.015151515151515152,0.0909090909090909,0.1994949494949496,0.3783781330977169
174,0.0303030303030303,0.2727272727272727,0.1994949494949496,0.7027054653350525
175,0.0404040404040404,0.7272727272727271,0.0,0.1801802281067691
176,0.09090909090909091,0.0,0.601010101010101,0.42792749798324065
177,0.494949494949495,0.9999999999999999,0.1994949494949496,0.06756771838198475
178,0.0707070707070707,0.9999999999999999,0.601010101010101,1.832514943123087e-07
179,0.0303030303030303,0.45454545454545453,1.0,0.12162156891764217
180,0.0303030303030303,0.2727272727272727,1.0,0.5540556309238767
181,0.005808080808080807,0.0,1.0,0.7837836379838161
182,0.09090909090909091,0.9999999999999999,0.0,0.13513527491406663
183,0.24242424242424243,0.2727272727272727,0.601010101010101,0.5540558604738731
184,0.09090909090909091,0.0,1.0,0.2162158831103118
185,0.0707070707070707,0.0909090909090909,0.0,0.3783781440673427
186,0.1919191919191919,0.45454545454545453,1.0,0.44594661441593386
187,0.021717171717171715,0.45454545454545453,0.1994949494949496,1.1553948620068866e-07
188,0.494949494949495,0.45454545454545453,0.1994949494949496,0.1216216073403647
189,0.005808080808080807,0.7272727272727271,1.0,0.32882902793450475
190,0.14898989898989898,0.0909090909090909,0.1994949494949496,0.5045047529516445
191,0.09090909090909091,0.7272727272727271,0.601010101010101,1.4272337578447036e-07
192,0.021717171717171715,0.2727272727272727,0.1994949494949496,0.5540561623704636
193,0.09090909090909091,0.0909090909090909,0.1994949494949496,0.3783781330977169
194,0.14898989898989898,0.7272727272727271,0.0,0.32882924109830686
195,0.09090909090909091,0.7272727272727271,1.0,0.18018014631530244
196,0.021717171717171715,0.0,0.601010101010101,0.42792749798324065
197,0.14898989898989898,0.0,0.0,0.7837837555526868
198,0.11616161616161617,0.9999999999999999,0.0,0.13513527491406663
199,0.11616161616161617,0.45454545454545453,0.1994949494949496,0.5675709789685457
200,0.11616161616161617,0.7272727272727271,0.601010101010101,0.18018016744240814
201,0.3939393939393939,0.0,0.0,2.925082731586315e-09
202,0.0404040404040404,0.2727272727272727,0.0,8.296692916021087e-08
203,0.0303030303030303,0.2727272727272727,0.1994949494949496,0.30180169539320706
204,0.14898989898989898,0.7272727272727271,1.0,0.09009012797591873
205,0.30808080808080807,0.0,0.1994949494949496,0.5720720533546139
206,0.24242424242424243,0.9999999999999999,0.0,2.1958691881485137e-07
207,0.14898989898989898,0.45454545454545453,0.0,1.2769377433219375e-07
208,0.0,0.0,0.601010101010101,0.783783673169266
209,0.24242424242424243,0.2727272727272727,0.1994949494949496,0.1486485510545388
210,0.0303030303030303,0.9999999999999999,1.0,0.13513519665019397
211,0.015151515151515152,0.7272727272727271,1.0,0.18018014631530244
212,0.005808080808080807,0.0,0.1994949494949496,0.5720720533546139
213,0.0707070707070707,0.9999999999999999,0.1994949494949496,0.1351352494464669
214,0.24242424242424243,0.45454545454545453,0.0,1.2769377433219375e-07
215,0.24242424242424243,0.0909090909090909,1.0,2.5623393018481266e-08
216,0.05303030303030304,0.0909090909090909,0.1994949494949496,2.949514982253376e-08
217,0.021717171717171715,0.45454545454545453,1.0,0.5675702176929522
218,0.494949494949495,0.0,0.601010101010101,8.753379687753693e-10
219,0.002525252525252526,0.2727272727272727,0.1994949494949496,0.7027054653350525
220,0.11616161616161617,0.0,0.1994949494949496,0.5720720533546139
221,0.05303030303030304,0.0909090909090909,1.0,0.8873884242136398
222,0.0404040404040404,0.0909090909090909,1.0,0.8873884242136398
223,0.6212121212121212,0.45454545454545453,1.0,9.034788039929964e-08
224,0.021717171717171715,0.0909090909090909,0.601010101010101,0.6936945369259467
225,0.24242424242424243,0.45454545454545453,1.0,0.32432431088084196
226,0.015151515151515152,0.45454545454545453,1.0,0.32432431088084196
227,0.494949494949495,0.2727272727272727,0.601010101010101,0.148648532927924
228,0.14898989898989898,0.7272727272727271,0.1994949494949496,0.1801802015125714
229,0.021717171717171715,0.0909090909090909,0.1994949494949496,0.8873886026067369
230,0.002525252525252526,0.2727272727272727,0.1994949494949496,0.5540561623704636
231,0.11616161616161617,0.45454545454545453,0.0,0.44594706523611016
232,0.24242424242424243,0.7272727272727271,0.0,1.751820665196746e-07
233,0.0303030303030303,0.45454545454545453,1.0,9.034788039929964e-08
234,0.0404040404040404,0.0,0.0,0.7837837555526868
235,0.14898989898989898,0.45454545454545453,0.1994949494949496,0.4459469185144427
236,0.0101010101010101,0.0909090909090909,0.1994949494949496,0.8873886026067369
237,0.14898989898989898,0.0,1.0,0.9999998880188743
238,0.0303030303030303,0.0,0.601010101010101,0.42792749798324065
239,0.0303030303030303,0.0909090909090909,0.1994949494949496,0.6936946173713777
240,0.3939393939393939,0.45454545454545453,1.0,9.034788039929964e-08
241,0.6212121212121212,0.2727272727272727,0.601010101010101,6.931126445008928e-08
242,0.015151515151515152,0.7272727272727271,1.0,0.32882902793450475
243,0.021717171717171715,0.45454545454545453,0.601010101010101,0.4459467308235188
244,0.0707070707070707,0.2727272727272727,0.1994949494949496,0.1486485510545388
245,0.0707070707070707,0.0,1.0,0.5720719896724182
246,0.14898989898989898,0.2727272727272727,0.601010101010101,0.148648532927924
247,0.0404040404040404,0.2727272727272727,0.601010101010101,0.148648532927924
248,0.494949494949495,0.0909090909090909,0.601010101010101,2.7241048972115323e-08
249,0.11616161616161617,0.9999999999999999,1.0,1.706251510635859e-07
250,0.0101010101010101,0.2727272727272727,1.0,0.4009009677878398
251,0.05303030303030304,0.45454545454545453,1.0,9.034788039929964e-08
252,0.30808080808080807,0.45454545454545453,1.0,9.034788039929964e-08
253,0.1919191919191919,0.7272727272727271,1.0,1.314189376766528e-07
254,0.1919191919191919,0.0909090909090909,1.0,2.5623393018481266e-08
255,0.11616161616161617,0.0,0.1994949494949496,0.4279275107883012
256,0.0303030303030303,0.9999999999999999,0.1994949494949496,0.06756771838198475
257,0.1919191919191919,0.0909090909090909,0.1994949494949496,0.6936946173713777
258,0.015151515151515152,0.9999999999999999,0.1994949494949496,0.06756771838198475
259,0.021717171717171715,0.45454545454545453,1.0,0.44594661441593386
260,0.015151515151515152,0.7272727272727271,0.1994949494949496,0.32882917179066196
261,0.015151515151515152,0.9999999999999999,0.1994949494949496,0.1351352494464669
262,0.05303030303030304,0.0909090909090909,1.0,0.37837810541160893
263,0.0707070707070707,0.7272727272727271,0.0,0.1801802281067691
264,0.11616161616161617,0.45454545454545453,1.0,0.32432431088084196
265,0.24242424242424243,0.9999999999999999,0.1994949494949496,0.1801802813208033
266,0.0101010101010101,0.0909090909090909,1.0,0.5045046793683566
267,0.021717171717171715,0.2727272727272727,0.0,0.5540562414585475
268,0.1919191919191919,0.45454545454545453,0.1994949494949496,0.3243244293742168
269,0.09090909090909091,0.9999999999999999,0.1994949494949496,0.06756771838198475
270,0.24242424242424243,0.7272727272727271,1.0,0.09009012797591873
271,0.494949494949495,0.9999999999999999,1.0,1.706251510635859e-07
272,0.0404040404040404,0.45454545454545453,0.601010101010101,0.4459467308235188
273,0.0,0.0909090909090909,1.0,0.8873884242136398
274,0.021717171717171715,0.0,1.0,0.42792748879400155
275,0.0101010101010101,0.0909090909090909,1.0,0.6936944791934553
276,0.021717171717171715,0.0,0.1994949494949496,0.5720720533546139
277,0.05303030303030304,0.2727272727272727,1.0,0.4009009677878398
278,0.30808080808080807,0.7272727272727271,1.0,0.18018014631530244
279,0.05303030303030304,0.45454545454545453,0.1994949494949496,0.2432431660343186
280,0.0404040404040404,0.7272727272727271,1.0,0.32882902793450475
281,0.11616161616161617,0.0909090909090909,1.0,0.6936944791934553
282,0.11616161616161617,0.0,0.601010101010101,8.753379687753693e-10
283,0.0707070707070707,0.0909090909090909,0.1994949494949496,0.3783781330977169
284,0.14898989898989898,0.45454545454545453,0.1994949494949496,0.5675709789685457
285,0.0303030303030303,0.2727272727272727,1.0,6.108347949673743e-08
286,0.0404040404040404,0.45454545454545453,1.0,0.5675702176929522
287,0.005808080808080807,0.45454545454545453,1.0,0.32432431088084196
288,0.0404040404040404,0.45454545454545453,0.1994949494949496,1.1553948620068866e-07
289,0.0404040404040404,0.0909090909090909,1.0,2.5623393018481266e-08
290,0.30808080808080807,0.45454545454545453,0.1994949494949496,0.4459469185144427
291,0.1919191919191919,0.45454545454545453,1.0,0.2432431028196535
292,0.05303030303030304,0.7272727272727271,1.0,0.18018014631530244
293,0.1919191919191919,0.2727272727272727,1.0,0.14864851914481952
294,0.0101010101010101,0.9999999999999999,1.0,0.1801802195894168
295,0.1919191919191919,0.0,0.601010101010101,0.783783673169266
296,0.11616161616161617,0.45454545454545453,0.601010101010101,0.4459467308235188
297,0.002525252525252526,0.0,1.0,0.5720719896724182
298,0.021717171717171715,0.7272727272727271,0.601010101010101,1.4272337578447036e-07
299,0.24242424242424243,0.2727272727272727,0.0,0.5540562414585475
300,0.0707070707070707,0.7272727272727271,0.1994949494949496,0.2387387666760109
301,0.09090909090909091,0.7272727272727271,0.0,0.09009018780475717
302,0.11616161616161617,0.0909090909090909,1.0,0.18918894562387187
303,0.6212121212121212,0.0909090909090909,0.1994949494949496,2.949514982253376e-08
304,0.0,0.0909090909090909,0.1994949494949496,0.6936946173713777
305,0.0303030303030303,0.2727272727272727,0.0,0.14864855580299097
306,0.24242424242424243,0.45454545454545453,1.0,9.034788039929964e-08
307,0.005808080808080807,0.7272727272727271,0.1994949494949496,0.09009016835171274
308,0.0303030303030303,0.0909090909090909,0.601010101010101,0.6936945369259467
309,0.0404040404040404,0.0909090909090909,0.0,0.3783781440673427
310,0.09090909090909091,0.2727272727272727,0.1994949494949496,0.400901129975722
311,0.14898989898989898,0.7272727272727271,0.601010101010101,1.4272337578447036e-07
312,0.14898989898989898,0.2727272727272727,0.1994949494949496,0.7027054653350525
313,0.005808080808080807,0.0,0.1994949494949496,1.0
314,0.05303030303030304,0.0909090909090909,0.1994949494949496,0.3783781330977169
315,0.1919191919191919,0.0,0.0,0.7837837555526868
316,0.002525252525252526,0.0,0.0,0.7837837555526868
317,0.09090909090909091,0.45454545454545453,1.0,0.12162156891764217
318,0.14898989898989898,0.7272727272727271,0.1994949494949496,1.6095329974374906e-07
319,0.0404040404040404,0.9999999999999999,0.1994949494949496,0.1351352494464669
320,0.002525252525252526,0.2727272727272727,1.0,0.5540556309238767
321,0.005808080808080807,0.0909090909090909,1.0,0.6936944791934553
322,0.1919191919191919,0.7272727272727271,0.1994949494949496,0.32882917179066196
323,0.11616161616161617,0.7272727272727271,0.0,0.1801802281067691
324,0.24242424242424243,0.45454545454545453,0.601010101010101,9.999107658531514e-08
325,0.09090909090909091,0.2727272727272727,0.0,0.5540562414585475
326,0.05303030303030304,0.0909090909090909,1.0,2.5623393018481266e-08
327,0.002525252525252526,0.2727272727272727,0.601010101010101,0.5540558604738731
328,0.494949494949495,0.0,0.601010101010101,0.21621588496422156
329,0.1919191919191919,0.45454545454545453,1.0,0.12162156891764217
330,0.09090909090909091,0.0,0.1994949494949496,1.0
331,0.14898989898989898,0.0,1.0,0.0
332,0.0707070707070707,0.7272727272727271,0.601010101010101,0.09009014343006816
333,0.0707070707070707,0.9999999999999999,1.0,0.06756767662245086
334,0.0,0.7272727272727271,0.0,0.32882924109830686
335,0.021717171717171715,0.9999999999999999,0.1994949494949496,0.1351352494464669
336,0.05303030303030304,0.2727272727272727,0.1994949494949496,0.1486485510545388
337,0.0707070707070707,0.2727272727272727,0.601010101010101,6.931126445008928e-08
338,0.021717171717171715,0.7272727272727271,0.1994949494949496,0.1801802015125714
339,0.09090909090909091,0.0909090909090909,1.0,0.37837810541160893
340,0.0404040404040404,0.0,0.0,0.4279275195024688
341,0.14898989898989898,0.0,0.0,0.21621588930554506
342,0.14898989898989898,0.2727272727272727,0.601010101010101,0.5540558604738731
343,0.09090909090909091,0.0909090909090909,0.1994949494949496,0.5045047529516445
344,0.09090909090909091,0.9999999999999999,0.1994949494949496,0.1351352494464669
345,0.11616161616161617,0.0,1.0,0.42792748879400155
346,0.05303030303030304,0.0,0.1994949494949496,0.7837837221845736
347,0.1919191919191919,0.45454545454545453,0.0,0.2432431965331511
348,0.0707070707070707,0.45454545454545453,0.0,0.44594706523611016
349,0.005808080808080807,0.9999999999999999,0.0,0.13513527491406663
350,0.021717171717171715,0.2727272727272727,0.0,8.296692916021087e-08
351,0.30808080808080807,0.45454545454545453,0.0,0.2432431965331511
352,0.09090909090909091,0.0,0.601010101010101,0.21621588496422156
353,0.494949494949495,0.45454545454545453,1.0,9.034788039929964e-08
354,0.24242424242424243,0.2727272727272727,1.0,0.4009009677878398
355,0.002525252525252526,0.7272727272727271,0.1994949494949496,0.2387387666760109
356,0.09090909090909091,0.0909090909090909,0.0,0.6936946721177057
357,0.24242424242424243,0.0,1.0,0.42792748879400155
358,0.0404040404040404,0.9999999999999999,0.601010101010101,1.832514943123087e-07
359,0.05303030303030304,0.2727272727272727,1.0,0.5540556309238767
360,0.0707070707070707,0.0909090909090909,0.601010101010101,0.3783781169792215
361,0.021717171717171715,0.7272727272727271,0.0,0.32882924109830686
362,0.1919191919191919,0.2727272727272727,0.1994949494949496,8.013158214748017e-08
363,0.0707070707070707,0.9999999999999999,0.0,0.13513527491406663
364,0.0404040404040404,0.0909090909090909,0.1994949494949496,0.6936946173713777
365,0.494949494949495,0.9999999999999999,0.1994949494949496,2.0365468161864797e-07
366,0.015151515151515152,0.45454545454545453,0.1994949494949496,0.2432431660343186
367,0.30808080808080807,0.0909090909090909,0.1994949494949496,0.1891889530900343
368,0.30808080808080807,0.0,0.1994949494949496,0.21621588754747909
369,0.021717171717171715,0.2727272727272727,0.1994949494949496,0.1486485510545388
370,0.14898989898989898,0.45454545454545453,1.0,0.5675702176929522
371,0.3939393939393939,0.9999999999999999,0.1994949494949496,0.06756771838198475
372,0.14898989898989898,0.0,0.601010101010101,0.42792749798324065
373,0.0707070707070707,0.45454545454545453,1.0,0.5675702176929522
374,0.05303030303030304,0.0909090909090909,1.0,0.5045046793683566
375,0.24242424242424243,0.0909090909090909,1.0,0.37837810541160893
376,0.0404040404040404,0.45454545454545453,0.1994949494949496,0.4459469185144427
377,0.015151515151515152,0.45454545454545453,0.0,0.44594706523611016
378,0.09090909090909091,0.45454545454545453,0.1994949494949496,0.4459469185144427
379,0.0303030303030303,0.45454545454545453,1.0,0.5675702176929522
380,0.09090909090909091,0.9999999999999999,0.1994949494949496,2.0365468161864797e-07
381,0.1919191919191919,0.45454545454545453,0.601010101010101,9.999107658531514e-08
382,0.0707070707070707,0.0,1.0,0.42792748879400155
383,0.0404040404040404,0.9999999999999999,1.0,0.13513519665019397
384,0.494949494949495,0.9999999999999999,0.0,2.1958691881485137e-07
385,0.0404040404040404,0.9999999999999999,0.601010101010101,0.13513521683318944
386,0.0404040404040404,0.0909090909090909,0.1994949494949496,0.3783781330977169
387,0.14898989898989898,0.7272727272727271,1.0,0.32882902793450475
388,0.021717171717171715,0.2727272727272727,0.0,0.3018017065920737
389,0.0404040404040404,0.7272727272727271,0.1994949494949496,1.6095329974374906e-07
390,0.0707070707070707,0.45454545454545453,0.1994949494949496,1.1553948620068866e-07
391,0.1919191919191919,0.7272727272727271,0.601010101010101,1.4272337578447036e-07
392,0.0101010101010101,0.9999999999999999,0.1994949494949496,2.0365468161864797e-07
393,0.797979797979798,0.7272727272727271,1.0,1.314189376766528e-07
394,0.015151515151515152,0.9999999999999999,1.0,0.13513519665019397
395,0.1919191919191919,0.0,0.1994949494949496,1.0
396,0.1919191919191919,0.9999999999999999,0.0,0.13513527491406663
397,0.05303030303030304,0.45454545454545453,0.0,0.2432431965331511
398,0.0404040404040404,0.0,1.0,0.42792748879400155
399,0.0404040404040404,0.9999999999999999,1.0,1.706251510635859e-07
400,0.0404040404040404,0.2727272727272727,0.1994949494949496,0.1486485510545388
401,0.24242424242424243,0.45454545454545453,1.0,0.2432431028196535
